run_id	stage_key	implementation_id	attempt_tag	status	qc_path	qc_status	started_at	ended_at	notes
ENCSR307SHM_pilot100k_mm2splice_v1	11_periodic_finalization		859e02dfa3874126	PASS	/mnt/intelssd/rnatr_project/qc/11_periodic_finalization/ENCSR307SHM_pilot100k_mm2splice_v1/simple_periodic_evidence_finalization_qc.tsv	PASS		2026-08-03T07:50:01+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_periodic_refinement		c1703083e269ce70	PASS	/mnt/intelssd/rnatr_project/qc/11_periodic_refinement/ENCSR307SHM_pilot100k_mm2splice_v1/target_constrained_periodic_qc.tsv	PASS		2026-08-03T07:41:10+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_population_relative_length_bias_stratification		36f643f80c1dd02d	PASS	/mnt/intelssd/rnatr_project/qc/11_population_relative_length_bias_stratification/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_population_relative_length_bias_stratification_v0.1.0/sha256_3ca0af0814fd413c6f9f0dfe9fcc7c5715c03aa1f381932fc286d337252e3ef0/population_relative_length_bias_stratification.qc.tsv	PASS		2026-08-06T00:58:42+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_population_relative_length_interpretation		80fdae8d646b5445	PASS	/mnt/intelssd/rnatr_project/qc/11_population_relative_length_interpretation/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_population_relative_length_interpretation_v0.1.0/sha256_10ee68a94cc12dfec7f105461cb1bbedfbefcec0907e4f091e5a55b3028fa8c6/population_relative_length_interpretation.qc.tsv	PASS		2026-08-06T00:53:24+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_primary_fetal_brain_promethion_fastq_acquisition		8642298b94aa127d	PASS	/mnt/intelssd/rnatr_project/qc/11_primary_fetal_brain_promethion_fastq_acquisition/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_primary_fetal_brain_promethion_fastq_acquisition_v0.1.0/20260806T041119Z/primary_fetal_brain_promethion_fastq_acquisition.qc.tsv	PASS		2026-08-06T05:40:14+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_production_p3_batch		8ebdd0754c239184	PASS	/mnt/intelssd/rnatr_project/qc/11_production_p3_batch/ENCSR307SHM_pilot100k_mm2splice_v1/p3_production_replay.qc.tsv	PASS		2026-08-03T16:38:15+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_production_p3_bridge		e64c3a61a3c4a6cb	PASS	/mnt/intelssd/rnatr_project/qc/11_production_p3_bridge/ENCSR307SHM_pilot100k_mm2splice_v1/p3_bridge_alignment_core.qc.tsv	PASS		2026-08-03T16:45:05+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_production_p3_end_to_end		2cc7a96ee40616aa	REVIEW	/mnt/intelssd/rnatr_project/qc/11_production_p3_end_to_end/ENCSR307SHM_pilot100k_mm2splice_v1/p3_end_to_end_pipeline.qc.tsv	REVIEW		2026-08-04T00:42:31+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_production_p3_end_to_end_finalize		4d3113df9360b441	PASS	/mnt/intelssd/rnatr_project/qc/11_production_p3_end_to_end_finalize/ENCSR307SHM_pilot100k_mm2splice_v1/p3_end_to_end_finalization.qc.tsv	PASS		2026-08-04T00:53:32+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_production_p3_end_to_end_postcheck		447c46c8fb9b1733	REVIEW	/mnt/intelssd/rnatr_project/qc/11_production_p3_end_to_end_postcheck/ENCSR307SHM_pilot100k_mm2splice_v1/p3_end_to_end_postcheck.qc.tsv	REVIEW		2026-08-04T00:48:24+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_production_p3_geometry		89d8c30c48920c66	PASS	/mnt/intelssd/rnatr_project/qc/11_production_p3_geometry/ENCSR307SHM_pilot100k_mm2splice_v1/p3_geometry_core.qc.tsv	PASS		2026-08-03T16:41:21+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_production_p3_pair_projection		7daeebc31d4d9810	REVIEW	/mnt/intelssd/rnatr_project/qc/11_production_p3_pair_projection/ENCSR307SHM_pilot100k_mm2splice_v1/p3_pair_alignment_projection_core.qc.tsv	REVIEW		2026-08-03T16:48:46+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_production_p3_pair_projection_fix		7d0838466e838064	PASS	/mnt/intelssd/rnatr_project/qc/11_production_p3_pair_projection_fix/ENCSR307SHM_pilot100k_mm2splice_v1/p3_pair_alignment_projection_contract_fix.qc.tsv	PASS		2026-08-03T16:52:54+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_production_p3_repeat		1d04cfd3ca6af60d	PASS	/mnt/intelssd/rnatr_project/qc/11_production_p3_repeat/ENCSR307SHM_pilot100k_mm2splice_v1/p3_repeat_measurement_core.qc.tsv	PASS		2026-08-04T00:31:11+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_production_package		b0ac5d7a7617d90a	PASS	/mnt/intelssd/rnatr_project/qc/11_production_package/ENCSR307SHM_pilot100k_mm2splice_v1/production_package_skeleton.qc.tsv	PASS		2026-08-03T16:34:11+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_projection		8629b1014135a2da	PASS	/mnt/intelssd/rnatr_project/qc/11_projection/ENCSR307SHM_pilot100k_mm2splice_v1/v0.3.3/raw_projection_qc.v0.3.3.tsv	PASS		2026-08-03T06:19:32+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_reference_architecture		7a57d542c1ed6c94	PASS	/mnt/intelssd/rnatr_project/qc/11_reference_architecture/ENCSR307SHM_pilot100k_mm2splice_v1/reference_architecture.qc.tsv	PASS		2026-08-03T11:59:45+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_reference_control_adapter_query_package		791830efbc77c106	HOLD	/mnt/intelssd/rnatr_project/qc/11_reference_control_adapter_query_package/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_reference_control_adapter_query_package_v0.1.0/reference_control_adapter_query_package.qc.tsv	HOLD		2026-08-04T11:12:01+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_regression_fixture		198b5c971c01fb55	PASS	/mnt/intelssd/rnatr_project/qc/11_regression_fixture/ENCSR307SHM_pilot100k_mm2splice_v1/v0.3.2/regression_fixture.qc.tsv	PASS		2026-08-03T16:24:38+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_repeatcatalogs_1kg_genomewide_adapter		4ed4a39a01cd486f	HOLD	/mnt/intelssd/rnatr_project/qc/11_repeatcatalogs_1kg_genomewide_adapter/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_repeatcatalogs_1kg_genomewide_adapter_v0.1.3/repeatcatalogs_1kg_genomewide_adapter.qc.tsv	HOLD		2026-08-05T01:22:57+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_repeatcatalogs_1kg_seven_unmatched_diagnostic		b97bad8667b72d70	PASS	/mnt/intelssd/rnatr_project/qc/11_repeatcatalogs_1kg_seven_unmatched_diagnostic/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_repeatcatalogs_1kg_seven_unmatched_rows_v0.1.1/seven_unmatched_rows_diagnostic.qc.tsv	PASS		2026-08-05T01:19:03+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_repeatcatalogs_crosswalk_coverage_audit		c9d66256d4800f1c	PASS	/mnt/intelssd/rnatr_project/qc/11_repeatcatalogs_crosswalk_coverage_audit/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_repeatcatalogs_crosswalk_coverage_audit_v0.1.2/repeatcatalogs_crosswalk_coverage_audit.qc.tsv	PASS		2026-08-05T05:02:59+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_repeatcatalogs_reference_1kg_audit		e81d45ca2deefac3	HOLD	/mnt/intelssd/rnatr_project/qc/11_repeatcatalogs_reference_1kg_audit/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_freeze_tratlas_crosswalk_audit_repeatcatalogs_1kg_v0.1.0/repeatcatalogs_reference_1kg_audit.qc.tsv	HOLD		2026-08-05T00:47:08+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_residual_context		7d425aa96dddace0	PASS	/mnt/intelssd/rnatr_project/qc/11_residual_context/ENCSR307SHM_pilot100k_mm2splice_v1/residual_context_audit.qc.tsv	PASS		2026-08-03T12:43:15+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_schema_regression_v032		4f3276844d108838	PASS	/mnt/intelssd/rnatr_project/qc/11_schema_regression_v032/ENCSR307SHM_pilot100k_mm2splice_v1/schema_regression_v0.3.2.qc.tsv	PASS		2026-08-03T16:24:38+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_schema_regression_v032_postcheck		74ceaa43bddaa607	PASS	/mnt/intelssd/rnatr_project/qc/11_schema_regression_v032_postcheck/ENCSR307SHM_pilot100k_mm2splice_v1/schema_regression_v0.3.2.postcheck.qc.tsv	PASS		2026-08-03T16:29:56+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_six_sample_frozen_p01_replay		cad4a2c77082c48b	PASS	/mnt/intelssd/rnatr_project/qc/11_six_sample_frozen_p01_replay/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_six_sample_frozen_p01_replay_v0.1.5/six_sample_frozen_p01_replay.qc.tsv	PASS		2026-08-07T03:03:39+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_span_calibration		848495be40868495	PASS	/mnt/intelssd/rnatr_project/qc/11_span_calibration/ENCSR307SHM_pilot100k_mm2splice_v1/exact_span_global_periodicity_qc.tsv	PASS		2026-08-03T07:56:12+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_strchive_disease_context		f86469b4efbc0b71	HOLD	/mnt/intelssd/rnatr_project/qc/11_strchive_disease_context/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_strchive_disease_context_v0.1.0/strchive_disease_context.qc.tsv	HOLD		2026-08-04T11:33:58+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_strchive_disease_context_final		aa3468785de93077	HOLD	/mnt/intelssd/rnatr_project/qc/11_strchive_disease_context_final/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_strchive_disease_context_final_v0.1.0/strchive_disease_context_boundary_finalization.qc.tsv	HOLD		2026-08-04T11:42:54+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_tratlas_api_zenodo_crossvalidation		80add74c22342be5	FAIL	/mnt/intelssd/rnatr_project/qc/11_tratlas_api_zenodo_crossvalidation/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_tratlas_api_zenodo_crossvalidation_v0.1.0/tratlas_api_zenodo_crossvalidation.qc.tsv	FAIL		2026-08-05T05:38:34+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_tratlas_exact_coordinate_crosswalk		888d57c5a636668b	PASS	/mnt/intelssd/rnatr_project/qc/11_tratlas_exact_coordinate_crosswalk/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_tratlas_exact_coordinate_crosswalk_v0.1.0/sha256_abba37e49eba43a416ba3676bc664eced91f48b6ffbecd744cb09d455cf252bd/tratlas_exact_coordinate_crosswalk.qc.tsv	PASS		2026-08-05T07:56:14+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_tratlas_full_mirror_live_crosswalk		f8bc86784db79eb4	HOLD	/mnt/intelssd/rnatr_project/qc/11_tratlas_full_mirror_live_crosswalk/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_tratlas_full_mirror_live_crosswalk_v0.1.0/tratlas_full_mirror_live_crosswalk.qc.tsv	HOLD		2026-08-04T14:34:09+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_tratlas_gangstr_discrepancy_diagnostic		afcf7f38082ae121	HOLD	/mnt/intelssd/rnatr_project/qc/11_tratlas_gangstr_discrepancy_diagnostic/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_gangstr_739010_discrepancy_diagnostic_v0.1.0/gangstr_739010_discrepancy_diagnostic.qc.tsv	HOLD		2026-08-05T00:10:11+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_tratlas_live_bigbed_source_audit		921bb2fce15ed6f3	PASS	/mnt/intelssd/rnatr_project/qc/11_tratlas_live_bigbed_source_audit/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_tratlas_live_bigbed_source_audit_v0.1.0/sha256_abba37e49eba43a416ba3676bc664eced91f48b6ffbecd744cb09d455cf252bd/tratlas_live_bigbed_source_audit.qc.tsv	PASS		2026-08-05T07:46:42+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_tratlas_metadata_overlap_reconciliation		adaaa14f0d8edf77	PASS	/mnt/intelssd/rnatr_project/qc/11_tratlas_metadata_overlap_reconciliation/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_tratlas_metadata_overlap_reconciliation_v0.1.0/metadata_manifest_sha256_bd0d98436b4ff73597c38fea85aa94b93b1a9c02667314896155474aade48605/tratlas_metadata_overlap_reconciliation.qc.tsv	PASS		2026-08-05T09:38:05+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_tratlas_primary_frequency_schema		d1e19bec99925d0f	HOLD	/mnt/intelssd/rnatr_project/qc/11_tratlas_primary_frequency_schema/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_tratlas_primary_frequency_schema_v0.1.1/tratlas_primary_frequency_schema.qc.tsv	HOLD		2026-08-04T12:09:18+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_tratlas_primary_schema_diagnostic		353672119f4061a5	HOLD	/mnt/intelssd/rnatr_project/qc/11_tratlas_primary_schema_diagnostic/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_tratlas_primary_schema_diagnostic_v0.1.0/tratlas_primary_schema_diagnostic.qc.tsv	HOLD		2026-08-04T12:02:57+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_tratlas_repeatcatalogs_commit_sweep		f6da11b0f51ebb6f	HOLD	/mnt/intelssd/rnatr_project/qc/11_tratlas_repeatcatalogs_commit_sweep/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_repeatcatalogs_commit_sweep_v0.1.0/repeatcatalogs_commit_sweep.qc.tsv	HOLD		2026-08-05T00:14:32+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_tratlas_stage6i_manifest_disparity_audit		55fabc56adb65f51	HOLD	/mnt/intelssd/rnatr_project/qc/11_tratlas_stage6i_manifest_disparity_audit/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_tratlas_stage6i_manifest_disparity_audit_v0.1.0/tratlas_stage6i_manifest_disparity_audit.qc.tsv	HOLD		2026-08-04T12:51:24+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_tratlas_trds_semantics_crosswalk_probe		278d68b25253e088	HOLD	/mnt/intelssd/rnatr_project/qc/11_tratlas_trds_semantics_crosswalk_probe/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_tratlas_trds_semantics_crosswalk_probe_v0.1.0/tratlas_trds_semantics_crosswalk_probe.qc.tsv	HOLD		2026-08-04T13:50:31+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_tratlas_zenodo_source_audit		40a2790873a99d9f	HOLD	/mnt/intelssd/rnatr_project/qc/11_tratlas_zenodo_source_audit/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_tratlas_zenodo_source_audit_v0.1.0/tratlas_zenodo_source_audit.qc.tsv	HOLD		2026-08-04T11:48:56+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	13_parallel_production_candidate		568ab4b07515fba2	PASS	/mnt/intelssd/rnatr_project/qc/13_parallel_production_candidate/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.0/parallel_production_candidate_full_diff.qc.tsv	PASS		2026-08-07T07:55:09+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	14_deterministic_general_caller		91b9e78874da209a	PASS	/mnt/intelssd/rnatr_project/qc/14_deterministic_general_caller/ENCSR307SHM_pilot100k_mm2splice_v1/v0.4.1_validation_v0.1.0/deterministic_v041_validation.qc.tsv	PASS		2026-08-07T12:41:12+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	14_general_caller_100k_triage		2769586cd45bfd0a	PASS	/mnt/intelssd/rnatr_project/qc/14_general_caller_100k_triage/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.0/triage.qc.tsv	PASS		2026-08-07T08:45:18+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	14_general_caller_schema_crosswalk		9030ddb0ceef2959	PASS	/mnt/intelssd/rnatr_project/qc/14_general_caller_schema_crosswalk/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.0/general_caller_schema_crosswalk.qc.tsv	PASS		2026-08-07T13:03:40+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	14_schema_v040_design		e55dc146096c9cd9	PASS	/mnt/intelssd/rnatr_project/qc/14_schema_v040_design/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.1/schema_v040_design.qc.tsv	PASS		2026-08-07T13:56:01+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	14_schema_v041_contract_extension		6830c1625df42d31	PASS	/mnt/intelssd/rnatr_project/qc/14_schema_v041_contract_extension/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.0/schema_v041_contract_extension.qc.tsv	PASS		2026-08-07T14:26:40+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	14_schema_v042_flank_uniqueness_patch		07f28627ee788626	PASS	/mnt/intelssd/rnatr_project/qc/14_schema_v042_flank_uniqueness_patch/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.0/schema_v042_flank_uniqueness_patch.qc.tsv	PASS		2026-08-07T15:45:21+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	14_schema_v042_promotion		5869e405a1f505a9	PASS	/mnt/intelssd/rnatr_project/qc/14_schema_v042_promotion/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.2/schema_v042_promotion.qc.tsv	PASS		2026-08-07T16:55:00+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	14_simple_fastpath_benchmark		a158c6dcea29b50c	PASS	/mnt/intelssd/rnatr_project/qc/14_simple_fastpath_benchmark/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.0/fastpath_benchmark.qc.tsv	PASS		2026-08-07T08:50:07+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	14_v041_schema_v042_100k_end_to_end		9c9f1196fbda5b23	PASS	/mnt/intelssd/rnatr_project/qc/14_v041_schema_v042_100k_end_to_end/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.1/stage14k2_100k_end_to_end.qc.tsv	PASS		2026-08-07T16:10:23+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	14_v04_internal_profile		bfbb9e5b1c25c832	PASS	/mnt/intelssd/rnatr_project/qc/14_v04_internal_profile/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.0/v04_internal_profile.qc.tsv	PASS		2026-08-07T08:54:34+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	14_v04_native_acceleration		016aca919b1132da	PASS	/mnt/intelssd/rnatr_project/qc/14_v04_native_acceleration/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.2/hashseed_determinism_audit.qc.tsv	PASS		2026-08-07T12:20:38+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	15A_BAM_TO_FINAL_PERFORMANCE	impl_stage15a_performance_v0_2_2_1	v0.2.2.1	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15a_bam_to_final/ENCSR307SHM_pilot100k_mm2splice_v1/v0.2.2.1_performance/stage15a_performance_100k.qc.tsv	PASS		2026-08-08T11:31:27+00:00	Corrected validator wiring; 100k exact-parity production timer passed the conservative 60-minute linear-projection gate.
ENCSR307SHM_pilot100k_mm2splice_v1	15A_BAM_TO_FINAL_REFERENCE	impl_stage15a_reference_v0_1_3	v0.1.3	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15a_bam_to_final/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.3/stage15a_reference_100k.qc.tsv	PASS	2026-08-08T05:05:26+00:00	2026-08-08T06:12:17+00:00	11b/11d3/11e were verified byte-exact resumptions from v0.1.2; 11f/11h, native caller, materializer, validators, and atomic publication were executed and passed in v0.1.3.
ENCSR307SHM_pilot100k_mm2splice_v1	15_stage15a_bam_to_final		a4f74b4a5583bc58	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15a_bam_to_final/ENCSR307SHM_pilot100k_mm2splice_v1/v0.2.3_restart_resume_100k/stage15a_restart_noop.qc.tsv	PASS		2026-08-08T13:40:10+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	15_stage15a_contract_preflight		843f57b5d447ebd4	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15a_contract_preflight/ENCSR307SHM_pilot100k_mm2splice_v1/v0.1.2_caller_parity/stage15a0_caller_parity_resolution.qc.tsv	PASS		2026-08-08T02:02:45+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	15_stage15a_ssot_update		634d9e72144e2f07	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15a_ssot_update/ENCSR307SHM_pilot100k_mm2splice_v1/restart_biology_v0.1.1/stage15a_restart_biology_ssot_update.qc.tsv	PASS		2026-08-08T14:11:19+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_stage15a250k_seed20260808_mm2splice_v1	15A_DETERMINISTIC_SCALING	impl_stage15a_scaling_250k_v0_1_2	v0.1.2_replicates_A_B	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15a_bam_to_final/ENCSR307SHM_stage15a250k_seed20260808_mm2splice_v1/v0.1.2_250k_scaling/stage15a_scaling_250k.qc.tsv	PASS		2026-08-09T00:00:00+00:00	Two deterministic hash-seed replicates; exact package/caller reproducibility; 500k remains next gate.
ENCSR307SHM_stage15a250k_seed20260808_mm2splice_v1	15_architecture_consistency_audit		0ccc57a1ca981a5e	REVIEW	/mnt/intelssd/rnatr_project/qc/15_architecture_consistency_audit/ENCSR307SHM_stage15a250k_seed20260808_mm2splice_v1/post_250k_v0.1.1/architecture_consistency_audit.qc.tsv	REVIEW		2026-08-08T16:17:07+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_stage15a250k_seed20260808_mm2splice_v1	15_stage15a_bam_to_final		feda47de00d22dcb	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15a_bam_to_final/ENCSR307SHM_stage15a250k_seed20260808_mm2splice_v1/v0.1.2_250k_scaling/stage15a_scaling_250k.qc.tsv	PASS		2026-08-08T15:25:43+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_stage15a250k_seed20260808_mm2splice_v1	15_stage15a_inputs		567109e5d7ad62fa	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15a_inputs/ENCSR307SHM_stage15a250k_seed20260808_mm2splice_v1/rnatr_stage15a_250k_input_v0.1.0/stage15a_250k_input.qc.tsv	PASS		2026-08-08T15:06:12+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_stage15a250k_seed20260808_mm2splice_v1	15_stage15a_ssot_update		32acdfc0fefc2f9d	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15a_ssot_update/ENCSR307SHM_stage15a250k_seed20260808_mm2splice_v1/250k_archaudit_v0.1.1/stage15a_250k_archaudit_ssot_update.qc.tsv	PASS		2026-08-08T16:54:42+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_stage15a250k_seed20260808_mm2splice_v1	ARCHITECTURE_CONSISTENCY_AUDIT	impl_stage15a_archaudit_post250k_v0_1_1	post_250k_v0.1.1	REVIEW	/mnt/intelssd/rnatr_project/qc/15_architecture_consistency_audit/ENCSR307SHM_stage15a250k_seed20260808_mm2splice_v1/post_250k_v0.1.1/architecture_consistency_audit.qc.tsv	REVIEW		2026-08-09T00:00:00+00:00	Zero blocking conflicts; checkpoint amendment PASS; three review and two open items remain.
ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1	15A_DETERMINISTIC_500K_SCALING	impl_stage15a_scaling_500k_v0_1_4	v0.1.4	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15a_bam_to_final/ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1/v0.1.1_500k_scaling/stage15a_scaling_500k.qc.tsv	PASS			500k deterministic package/caller/checkpoint/nested parity PASS.
ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1	15B_MEMORY_BOUNDED_VALIDATOR	impl_stage15b_memory_bounded_validator_v0_1_0	v0.1.0	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15b_memory_bounded_validator/ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1/v0.1.0/stage15b_memory_bounded_validator.qc.tsv	PASS			Frozen/candidate accept-reject equivalence PASS.
ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1	15C_FULLSCALE_EXECUTION_ARCHITECTURE	impl_stage15c_144shard_architecture_v0_1_1	v0.1.1	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15c_execution_architecture/ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1/v0.1.1_144shard_500k/stage15c_144shard_execution_architecture.qc.tsv	PASS			12-vs-144 shard scientific output exact parity PASS.
ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1	15_stage15a_bam_to_final		4997f399f4c8ca25	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15a_bam_to_final/ENCSR307SHM_stage15a500k_seed20260809_mm2splice_v1/v0.1.1_500k_scaling/stage15a_scaling_500k.qc.tsv	PASS		2026-08-09T02:14:29+00:00	Auto-ingested from QC/metric TSV.
